F_TYPECODE,F_TYPE,F_CODE,F_NAME,F_TIME,F_DATA,F_AREA,STATUS
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,14.7407150268555,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,14.96150970458985,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,16.2803001403809,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,17.0852098464966,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,16.2581405639648,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,17.4961700439453,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,17.6112308502197,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,15.32169008255005,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,15.855424880981449,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,16.1747398376465,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,16.5964698791504,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,16.5024948120117,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,15.3471603393555,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,16.3627490997314,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,17.1187191009521,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,14.44117403030395,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,13.98419046401975,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,14.43525171279905,重债穷国 (HIPC),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,7.53050994873047,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,7.7217001914978,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,7.82038021087646,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,8.70121002197266,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,9.33942985534668,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,8.98560047149658,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,8.73834991455078,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,8.47523021697998,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,9.7648401260376,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,9.46037006378174,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,10.0422105789185,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,10.099778175354,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,9.93892765045166,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,8.62314033508301,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,8.60007953643799,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,8.50961971282959,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,9.97999954223633,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,克罗地亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,11.9841499328613,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,14.5677795410156,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,13.1072101593018,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,15.196849822998,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,14.6441402435303,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,12.8616704940796,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,11.6380405426025,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,16.1069355010986,海地,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,9.5991096496582,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,8.69979953765869,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,9.38613033294678,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,10.3236103057861,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,10.4550695419312,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,10.1791496276855,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,11.8297700881958,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,11.0059003829956,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,10.8005695343018,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,10.3277101516724,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,10.3381700515747,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,10.2705602645874,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,9.8643798828125,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,9.6772403717041,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,9.30111980438232,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,8.43414974212646,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,8.36808013916016,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,9.19532012939453,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,8.92302989959717,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,9.86271953582764,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,9.93560981750488,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,10.0842895507813,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,9.27134990692139,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,9.18000030517578,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,匈牙利,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,15.6522197723389,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,15.662569999694849,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,13.9159097671509,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,14.4047498703003,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,14.91457509994505,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,14.2350397109985,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,13.6480903625488,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,13.289999961853,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,13.8999996185303,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,14.175924777984601,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,14.5538649559021,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,14.90569496154785,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,14.0017952919006,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,14.9606199264526,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,14.414199829101602,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,13.7993297576904,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,14.0716381072998,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,14.7207298278809,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,14.688859939575199,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,14.5461587905884,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,13.8743395805359,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,14.1999998092651,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,只有IBRD,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,IBRD与IDA,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,IBRD与IDA,1
